fid,OGC_FID,3D_Easting,3D_Northing,theme,2D_Easting,2D_Northing,Distance_Easting,Distance_Northing,Distance
336983,418,317811.021,125700.1094,Buildings,317808.932,125698.641,2.088952084,1.468413387,2.553420977
336984,429,317832.2526,125708.4833,Buildings,317830.388,125706.606,1.864629519,1.877294321,2.645954877
336985,448,317827.0662,125722.3712,Buildings,317825.006,125721.102,2.060248725,1.269214798,2.419820451
336986,399,317805.491,125714.1872,Buildings,317803.551,125713.138,1.939997509,1.049200457,2.205541188
336987,418,317811.021,125700.1094,Buildings,317808.932,125698.641,2.088952084,1.468413387,2.553420977
337106,391,317807.7666,125627.82,Buildings,317806.44,125626.41,1.326565746,1.409978816,1.935927927
337252,630,317811.9426,133434.2763,Buildings,317810.113,133433.821,1.829595862,0.455342087,1.885406438
337776,786,315170.1119,129485.2406,Buildings,315171.13,129485.77,-1.018135955,-0.529426163,1.147559534
337841,843,315310.1263,129371.8554,Buildings,315309.13,129370.77,0.996298833,1.08539618,1.473328284
338432,796,315239.5983,129428.7684,Buildings,315238.55,129426.41,1.048313465,2.358368039,2.580864376
338438,796,315239.5983,129428.7684,Buildings,315238.55,129426.41,1.048313465,2.358368039,2.580864376
338448,809,315203.1918,129478.4739,Buildings,315202.23,129476.47,0.961812664,2.003862141,2.222734145
339376,199,316441.5368,144059.3087,Buildings,316438.04,144058.35,3.496773349,0.95868062,3.625809205
339478,187,316270.8705,143856.7398,Buildings,316268.699,143855.099,2.171523006,1.640776863,2.721701835
339507,79,314826.9506,143707.2535,Buildings,314825.07,143705.62,1.880596956,1.633544785,2.491006519
339782,116,314983.2165,143076.2595,Buildings,314983.99,143075.09,-0.773496207,1.169549147,1.402191709
340132,178,315734.4492,142055.9329,Buildings,315731.903,142054.881,2.546198611,1.051874012,2.754916751
340164,151,315756.696,142140.5509,Buildings,315753.29,142138.18,3.405967006,2.370890744,4.14990773
340212,220,315767.0838,142161.7737,Buildings,315764.78,142160.3,2.303792404,1.473654662,2.734797525
341391,709,315999.048,128949.3002,Buildings,315997.48,128948.49,1.567955114,0.810169872,1.764896161
341399,611,316009.8083,128917.8301,Buildings,316007.501,128916.891,2.307343896,0.939106734,2.491135747
342337,63,314924.1549,143479.5059,Buildings,314923.37,143477.89,0.784932611,1.615903846,1.796458862
342516,619,315737.2048,134262.649,Buildings,315735.63,134261.939,1.574766,0.710001157,1.727422819
342517,679,315735.1576,134292.3903,Buildings,315733.09,134292.207,2.067605974,0.183253524,2.075711039
342518,641,315709.1289,134290.8214,Buildings,315706.618,134289.986,2.510947892,0.835370775,2.646262203
342519,717,315711.5101,134261.0142,Buildings,315709.158,134259.717,2.352145537,1.297152283,2.686111068
342520,619,315737.2048,134262.649,Buildings,315735.63,134261.939,1.574766,0.710001157,1.727422819
342673,743,315035.0862,134938.4356,Buildings,315030.91,134936.82,4.176195807,1.615635197,4.477821849
342753,658,315765.3485,134206.9752,Buildings,315764.38,134208.458,0.968531301,-1.482792377,1.771080493
342762,658,315765.3485,134206.9752,Buildings,315764.38,134208.458,0.968531301,-1.482792377,1.771080493
342933,209,315973.1505,142598.4092,Buildings,315974.79,142596.5,-1.639512794,1.909206151,2.516559224
343015,224,315655.9599,142821.8239,Buildings,315653.44,142819.65,2.51992905,2.173936722,3.328069003
343025,224,315655.9599,142821.8239,Buildings,315653.44,142819.65,2.51992905,2.173936722,3.328069003
343125,236,315769.1995,142473.9497,Buildings,315766.493,142472.886,2.706485585,1.063698331,2.908009347
343129,236,315769.1995,142473.9497,Buildings,315766.493,142472.886,2.706485585,1.063698331,2.908009347
343177,155,315745.4775,142699.8326,Buildings,315745.25,142700.34,0.227465295,-0.507421872,0.556073212
343514,182,315797.7741,142566.8899,Buildings,315795.55,142565.82,2.22410044,1.069917855,2.468065434
343537,101,315546.4062,143047.1707,Buildings,315543.14,143045.73,3.266239495,1.440703673,3.569866596
345311,729,316116.4657,133617.9491,Buildings,316113.97,133617.14,2.495678415,0.809116334,2.623562462
345323,644,316599.2622,133457.3344,Buildings,316596.14,133456.95,3.122166471,0.384445734,3.145746651
345327,686,316140.803,133405.3052,Buildings,316138.269,133403.862,2.53404741,1.443206734,2.916203346
345381,631,316151.9967,133602.2991,Buildings,316152.079,133603.286,-0.082335398,-0.986888397,0.990317033
346012,667,316606.0653,127515.3063,Buildings,316603.66,127514.54,2.405278748,0.766274051,2.524389387
346735,92,314721.4889,144048.9188,Buildings,314719.749,144046.567,1.739908542,2.351755409,2.925411978
346848,108,315024.6765,143289.936,Buildings,315022.972,143288.951,1.704459958,0.985046118,1.968628863
346852,108,315024.6765,143289.936,Buildings,315022.972,143288.951,1.704459958,0.985046118,1.968628863
348220,120,314829.716,143052.0196,Buildings,314830.78,143052.87,-1.064039438,-0.850404476,1.362118827
348545,405,315407.0207,125875.3478,Buildings,315406.037,125876.46,0.983704027,-1.112239834,1.484840416
349706,454,315354.5773,125588.3606,Buildings,315350.709,125586.045,3.868279148,2.315590262,4.508385723
349708,435,315327.667,125603.5042,Buildings,315324.886,125600.757,2.780965437,2.747195085,3.909072729
349837,424,315396.1243,125960.242,Buildings,315394.032,125959.775,2.092314273,0.46704733,2.143807879
349851,424,315396.1243,125960.242,Buildings,315394.032,125959.775,2.092314273,0.46704733,2.143807879
350321,482,316565.4525,140417.4536,Buildings,316563.339,140415.999,2.113506309,1.454588494,2.565684432
350934,671,316161.1284,129091.5264,Buildings,316158.15,129090.11,2.978378321,1.416362337,3.298002379
351136,655,316130.376,129191.6213,Buildings,316132.46,129194.25,-2.083979792,-2.628745626,3.35459019
351570,819,315225.5352,129391.0367,Buildings,315224.83,129389.67,0.705196394,1.366719097,1.537928166
351669,822,315137.4725,129508.4383,Buildings,315135.53,129506.57,1.942514425,1.868267768,2.695141322
351761,846,315185.0583,129504.6734,Buildings,315184.43,129504.27,0.628264268,0.403391708,0.746619623
351807,773,315249.4942,129441.1484,Buildings,315251.25,129440.11,-1.755811031,1.038418609,2.039898425
351937,833,315269.2981,129471.9946,Buildings,315268.73,129471.17,0.568127412,0.824614055,1.001377599
351948,833,315269.2981,129471.9946,Buildings,315268.73,129471.17,0.568127412,0.824614055,1.001377599
354011,699,317042.5047,130360.5386,Buildings,317039.98,130359.76,2.524682894,0.778631347,2.642023939
354120,586,317321.8945,140546.8704,Buildings,317319.78,140546.43,2.114453601,0.440406633,2.159831483
354121,544,317309.1342,140550.3477,Buildings,317305.98,140549.33,3.154169869,1.017696836,3.314286411
354136,562,317240.1196,140498.5435,Buildings,317237.39,140496.6,2.729643238,1.943502457,3.350843775
354595,142,314739.4201,143901.4686,Buildings,314738.5,143899.86,0.920079169,1.608568523,1.853115855
354634,118,314624.102,143984.1901,Buildings,314620.95,143982.53,3.152004267,1.66006775,3.562436783
354675,127,314969.1017,143566.8862,Buildings,314965.99,143564.82,3.11167182,2.066226291,3.735209847
354875,103,314873.7879,143721.6496,Buildings,314871.6,143720.11,2.18794541,1.539632201,2.675363981
354956,84,314979.3379,143371.1626,Buildings,314976.3,143369.32,3.037917734,1.84262974,3.553059037
355236,205,315646.7091,141893.104,Buildings,315644.26,141891.89,2.449124065,1.213988442,2.733491654
355250,205,315646.7091,141893.104,Buildings,315644.26,141891.89,2.449124065,1.213988442,2.733491654
355781,661,317051.4587,130384.4903,Buildings,317049.075,130383.776,2.383725082,0.714282074,2.488442113
355792,661,317051.4587,130384.4903,Buildings,317049.075,130383.776,2.383725082,0.714282074,2.488442113
356079,674,315725.5081,134118.837,Buildings,315724.622,134117.95,0.886091383,0.887005564,1.253769041
356153,696,315785.8092,134184.1656,Buildings,315781.708,134183.758,4.101172061,0.407633921,4.121380556
356156,636,315737.238,134182.3455,Buildings,315734.206,134182.089,3.032010365,0.256455642,3.042836892
356159,734,315757.1957,134159.12,Buildings,315753.651,134159.303,3.544728068,-0.183021354,3.549449802
358320,702,316836.023,127074.9041,Buildings,316835.36,127073.04,0.662995686,1.864088539,1.97848158
358324,702,316836.023,127074.9041,Buildings,316835.36,127073.04,0.662995686,1.864088539,1.97848158
358551,702,316836.023,127074.9041,Buildings,316835.36,127073.04,0.662995686,1.864088539,1.97848158
358983,727,317002.5852,129892.2397,Buildings,317000.67,129893.08,1.915199538,-0.840258053,2.091416473
359081,668,316930.5181,129783.5682,Buildings,316932.452,129782.501,-1.933874465,1.067183193,2.208789354
359439,689,317034.2747,129952.7734,Buildings,317036.975,129950.826,-2.70033947,1.94740398,3.329296549
359511,612,317055.5551,129968.4721,Buildings,317053.366,129966.995,2.189099612,1.477142476,2.640853461
359514,710,317047.3708,129974.5913,Buildings,317050.057,129974.182,-2.686159118,0.40925651,2.717156914
359520,651,317044.6893,129955.5835,Buildings,317042.016,129954.155,2.67332959,1.428503256,3.031058008
361093,77,315553.8243,143140.7542,Buildings,315551.531,143139.165,2.293278717,1.589214923,2.790113142
361097,77,315553.8243,143140.7542,Buildings,315551.531,143139.165,2.293278717,1.589214923,2.790113142
361356,635,317142.2007,133242.2808,Buildings,317141.64,133240.29,0.560739877,1.990775029,2.068239451
361358,673,317135.2286,133227.6489,Buildings,317132.99,133226.13,2.238574759,1.518871919,2.705215122
361361,711,317175.1083,133209.5265,Buildings,317172.787,133208.127,2.321251298,1.399536308,2.710518302
361507,613,317248.8622,133298.9601,Buildings,317245.772,133299.052,3.090177821,-0.091929809,3.09154493
361511,652,317258.31,133289.9147,Buildings,317254.985,133290.28,3.325049647,-0.365305211,3.34505651
361576,617,317105.6686,130233.7985,Buildings,317102.54,130231.64,3.128636451,2.158464576,3.800965057
361614,656,317096.4892,130146.4813,Buildings,317093.98,130144.55,2.509205523,1.931343491,3.16641754
361626,732,317105.6374,130120.3114,Buildings,317103.45,130119.27,2.187356592,1.041446384,2.422630684
362024,643,317475.5831,128631.8336,Buildings,317473.06,128630.93,2.52305212,0.903616821,2.679984209
362279,567,317256.9792,140589.0418,Buildings,317254.72,140588.01,2.259248658,1.031811231,2.483714741
362280,458,317255.8794,140582.9199,Buildings,317253.82,140581.23,2.05940443,1.689938175,2.664026584
362282,501,317291.6418,140576.8703,Buildings,317289.369,140576.014,2.272759263,0.856283922,2.428715055
362370,572,316704.4157,140441.4039,Buildings,316701.84,140439.4,2.575714011,2.003900395,3.263421434
362372,463,316697.9643,140452.5991,Buildings,316696.03,140451.94,1.934272815,0.659115829,2.043488438
362488,605,317190.732,140563.8757,Buildings,317191.04,140563.59,-0.307987751,0.285749722,0.420130168
362550,591,316557.7233,140433.7609,Buildings,316556.8,140432.69,0.923344688,1.070855062,1.413964631
362561,525,317210.401,140627.3994,Buildings,317208.29,140626.61,2.110996001,0.789368962,2.253754085
362581,506,316649.6375,140450.5728,Buildings,316647.4,140448.92,2.237504727,1.652789618,2.781751413
362588,549,316661.2883,140430.6813,Buildings,316659.3,140430.02,1.988345011,0.66125338,2.095416884
362643,520,317249.813,140525.0656,Buildings,317246.84,140524.97,2.973000336,0.095576543,2.974536245
363615,621,316571.9163,128993.3466,Buildings,316569.94,128991.73,1.976263628,1.616636749,2.553259154
363652,660,316559.1001,128956.2517,Buildings,316556.99,128955.2,2.110062057,1.051682725,2.357625593
363656,660,316559.1001,128956.2517,Buildings,316556.99,128955.2,2.110062057,1.051682725,2.357625593
364169,105,314725.6314,142942.6398,Buildings,314723.23,142942.06,2.401370266,0.57975817,2.470364081
364267,105,314725.6314,142942.6398,Buildings,314723.23,142942.06,2.401370266,0.57975817,2.470364081
364271,105,314725.6314,142942.6398,Buildings,314723.23,142942.06,2.401370266,0.57975817,2.470364081
364385,66,314984.189,142832.5629,Buildings,314981.52,142829.78,2.668965904,2.782919825,3.855907383
364483,144,314716.9131,142977.4115,Buildings,314714.16,142975.45,2.753113045,1.961465904,3.380381625
364515,132,314982.2409,143224.1566,Buildings,314980.86,143225.84,1.380890348,-1.68339835,2.177312141
364579,94,314983.4944,143095.6268,Buildings,314981.16,143093.64,2.334388896,1.986832142,3.065432021
364898,70,314919.613,143189.0588,Buildings,314916.41,143189.08,3.203045449,-0.021151472,3.203115285
364904,140,314908.7294,143176.5736,Buildings,314904.66,143174.84,4.069445568,1.733605525,4.423321755
364912,90,315048.9182,142905.7254,Buildings,315047.15,142904.3,1.768246134,1.425419427,2.271236433
365055,577,316501.7959,140779.604,Buildings,316498.671,140779.332,3.124882377,0.272012531,3.136699011
365058,535,316494.6016,140810.8746,Buildings,316492.017,140808.739,2.58456195,2.135636968,3.352745999
365059,601,316454.5685,140801.5505,Buildings,316452.726,140799.849,1.842522997,1.701501653,2.507987015
365060,492,316462.1667,140770.4917,Buildings,316459.38,140770.442,2.78666824,0.049718363,2.78711173
365069,596,316542.642,140781.206,Buildings,316539.92,140780.06,2.722046204,1.146043545,2.953464295
365070,554,316540.136,140793.0002,Buildings,316537.72,140789.97,2.415978579,3.030194913,3.875439808
365071,468,316508.8244,140786.1807,Buildings,316506.87,140783.11,1.954433104,3.070735004,3.639948107
365072,511,316511.5113,140774.5961,Buildings,316509.07,140773.2,2.441337949,1.396050833,2.812310244
365073,596,316542.642,140781.206,Buildings,316539.92,140780.06,2.722046204,1.146043545,2.953464295
365397,745,316767.5974,129709.1698,Buildings,316765.01,129707.14,2.587350023,2.029846801,3.28856476
365723,706,316826.2439,129698.0606,Buildings,316823.9,129696.34,2.343899692,1.720634615,2.907653563
366154,240,315776.5818,142922.6991,Buildings,315774.71,142922.07,1.871774843,0.62906279,1.974654668
366169,240,315776.5818,142922.6991,Buildings,315774.71,142922.07,1.871774843,0.62906279,1.974654668
366229,170,315850.7843,142902.9599,Buildings,315847.43,142901.25,3.354334921,1.709934525,3.765028398
366233,170,315850.7843,142902.9599,Buildings,315847.43,142901.25,3.354334921,1.709934525,3.765028398
366262,125,315768.2209,142957.574,Buildings,315765.45,142956.2,2.7709415,1.3740264,3.092905647
366560,197,315777.4069,142846.7833,Buildings,315775.15,142845.5,2.256892725,1.283280121,2.596222765
366580,229,316221.191,142168.3862,Buildings,316218.28,142168.32,2.911040338,0.066248134,2.911794063
366667,166,315943.9419,142515.8717,Buildings,315945.05,142513.33,-1.108107757,2.541708626,2.77275775
366751,193,315914.5862,142417.3339,Buildings,315912.32,142416.97,2.266180316,0.363917465,2.295214401
367174,625,317154.6023,129301.3561,Buildings,317154.47,129302.18,0.132277304,-0.823890771,0.834441902
367181,625,317154.6023,129301.3561,Buildings,317154.47,129302.18,0.132277304,-0.823890771,0.834441902
367201,723,317219.788,129386.8031,Buildings,317216.97,129385.28,2.817975675,1.523145138,3.203273016
368363,239,316951.3355,144903.356,Buildings,316948.43,144901.52,2.905518863,1.836028053,3.437010165
368606,212,316953.5771,144692.1432,Buildings,316950.7,144690.84,2.877056231,1.30324933,3.158466618
368621,185,316909.9461,144693.7699,Buildings,316906.58,144692.59,3.366062723,1.179879344,3.566860457
368680,214,316426.8075,143906.084,Buildings,316423.82,143904.57,2.987528036,1.514039076,3.349274263
368707,159,316443.8452,143730.4655,Buildings,316441.64,143729.42,2.205168945,1.045506875,2.440461986
368804,242,316451.8085,143974.939,Buildings,316449.83,143973.87,1.978516826,1.069044069,2.248862836
368898,172,316372.1268,144062.7163,Buildings,316369.44,144061.15,2.6868464,1.566347957,3.110078697
369007,157,316556.7122,144040.6097,Buildings,316554.029,144039.446,2.683184363,1.163679492,2.924658662
369009,226,316536.9524,144057.3376,Buildings,316534.184,144055.757,2.768392515,1.580566902,3.187818823
369011,157,316556.7122,144040.6097,Buildings,316554.029,144039.446,2.683184363,1.163679492,2.924658662
369624,129,314826.967,142893.5657,Buildings,314825.63,142891.77,1.336968628,1.795664568,2.238726502
370072,81,314643.7198,142947.9269,Buildings,314641.21,142946.29,2.509757002,1.636888786,2.996378665
370610,634,317082.005,130043.1875,Buildings,317078.93,130041.66,3.074983342,1.527463241,3.433462757
371077,672,317096.7323,130002.4313,Buildings,317094.65,130001.34,2.082294469,1.091313898,2.350939446
371368,681,317469.5785,128572.1958,Buildings,317466.555,128572.03,3.023513793,0.165791717,3.028055902
371387,681,317469.5785,128572.1958,Buildings,317466.555,128572.03,3.023513793,0.165791717,3.028055902
372316,415,321888.0726,125894.6855,Buildings,321885.2,125893.35,2.872636023,1.335483843,3.167894382
374907,244,323043.1585,143553.1101,Buildings,323040.165,143553.501,2.993514729,-0.390919016,3.018931617
374908,216,323017.1365,143580.8857,Buildings,323015.075,143580.061,2.061488092,0.824709784,2.220333169
374912,244,323043.1585,143553.1101,Buildings,323040.165,143553.501,2.993514729,-0.390919016,3.018931617
375310,324,323435.2204,136337.4108,Buildings,323432.71,136335.64,2.51036057,1.770787331,3.072067376
375375,248,323688.2938,136762.7739,Buildings,323685.73,136763.21,2.563781874,-0.436140594,2.600614565
375426,375,323198.9517,136881.7934,Buildings,323199.083,136882.206,-0.131259633,-0.412570755,0.432947709
375440,375,323198.9517,136881.7934,Buildings,323199.083,136882.206,-0.131259633,-0.412570755,0.432947709
377883,298,322964.3116,125962.2101,Buildings,322962.9,125961.72,1.411642291,0.490057978,1.494286044
377913,362,322983.2209,125911.4854,Buildings,322980.45,125910.55,2.770923121,0.935397394,2.92454838
377924,258,323039.061,125943.4009,Buildings,323036.7,125942.45,2.360987038,0.950927913,2.545294421
379032,365,323638.4162,136028.5574,Buildings,323635.22,136027.16,3.196158712,1.397385994,3.488282977
379062,334,323298.9167,136943.4162,Buildings,323297.65,136940.97,1.26672447,2.446158378,2.754683592
379192,388,323413.6235,136320.0394,Buildings,323410.69,136319.73,2.933473667,0.309416838,2.949746859
379320,1380,322656.9768,137163.1124,Buildings,322654.16,137162.71,2.816777421,0.402360625,2.845369767
379325,1380,322656.9768,137163.1124,Buildings,322654.16,137162.71,2.816777421,0.402360625,2.845369767
379531,1359,322627.0441,137158.7037,Buildings,322628.65,137158.91,-1.605948276,-0.2063229,1.619147617
379609,1383,322547.2512,137115.9501,Buildings,322547.6,137114.96,-0.348793463,0.990101026,1.049741359
379614,1350,322588.4467,137089.6911,Buildings,322588.5,137091.16,-0.053302401,-1.468896704,1.469863488
379615,1331,322590.4045,137117.0097,Buildings,322587.6,137116.56,2.804478425,0.449674325,2.840300378
379636,1383,322547.2512,137115.9501,Buildings,322547.6,137114.96,-0.348793463,0.990101026,1.049741359
379655,1371,322508.7799,137068.2918,Buildings,322509.6,137066.26,-0.820136941,2.031768817,2.191052059
379786,1339,322539.14,137027.311,Buildings,322538.97,137028.22,0.170027427,-0.909023859,0.924788464
379797,1392,322543.0546,137037.8963,Buildings,322543.77,137037.02,-0.715375508,0.876277028,1.131204467
381795,351,324382.1036,133077.2497,Buildings,324380.058,133076.254,2.045640021,0.995681236,2.275087739
381843,310,324345.7224,133120.1249,Buildings,324342.06,133119.18,3.662413102,0.944866486,3.782332932
381989,387,324150.1337,130404.5097,Buildings,324147.55,130403.28,2.583683401,1.229661229,2.861378454
382035,346,324206.0141,130423.6242,Buildings,324203.83,130422.88,2.18409308,0.744184556,2.307395336
382079,305,324079.1824,130779.3701,Buildings,324076.61,130778.85,2.572353733,0.520103057,2.624406774
382424,1374,322277.9664,136593.5833,Buildings,322275.66,136593.7,2.306359961,-0.116691393,2.309310103
382628,1323,322328.47,136621.8595,Buildings,322328.204,136619.198,0.266044064,2.661502316,2.674766162
382702,1386,322136.1253,136578.9743,Buildings,322134.38,136578.51,1.745308901,0.464262888,1.80600199
384737,345,324392.8322,125783.8011,Buildings,324390.107,125782.984,2.725155936,0.817073233,2.845010289
384900,288,324804.2338,136788.1568,Buildings,324803.46,136786.52,0.773839167,1.636841125,1.810545753
385031,329,324801.8846,136701.824,Buildings,324797.99,136700.22,3.89464314,1.603964809,4.21200051
387159,275,324172.7072,134833.6422,Buildings,324174.99,134833.3,-2.282751086,0.342213843,2.308259698
387164,275,324172.7072,134833.6422,Buildings,324174.99,134833.3,-2.282751086,0.342213843,2.308259698
387168,275,324172.7072,134833.6422,Buildings,324174.99,134833.3,-2.282751086,0.342213843,2.308259698
387239,378,324249.1018,134915.3946,Buildings,324251.88,134916.82,-2.77818157,-1.42544719,3.122529829
387267,296,324144.4561,135111.3423,Buildings,324142.32,135110.89,2.136118883,0.452307821,2.183480306
387296,256,324175.1665,135189.5417,Buildings,324171.92,135188.69,3.246538415,0.851682909,3.356393222
387935,1303,321614.9093,129702.0539,Buildings,321612.31,129702.44,2.599313563,-0.386127178,2.6278366
388056,279,323994.2238,135212.1659,Buildings,323991.14,135212.3,3.083833878,-0.134085636,3.086747535
388058,383,323984.7343,135215.7417,Buildings,323982.15,135216.26,2.584258956,-0.518255384,2.635712996
388059,342,323972.8984,135213.2708,Buildings,323970.47,135213.7,2.428437246,-0.429241543,2.466081053
388099,301,323946.6417,135260.8617,Buildings,323942.87,135261.11,3.771710416,-0.248326919,3.779876416
388260,360,324055.1999,135167.2981,Buildings,324051.25,135167.09,3.949882149,0.208111002,3.955360815
388316,319,323958.483,135160.7026,Buildings,323954.49,135159.08,3.993037804,1.622559717,4.310110317
388915,374,323762.3098,134063.3311,Buildings,323760.207,134062.242,2.102813681,1.089119731,2.368123132
388985,270,323806.5289,134027.0872,Buildings,323804.127,134026.546,2.40191075,0.541227294,2.462133675
389810,1336,322588.6868,135860.888,Buildings,322587.54,135859.06,1.146774293,1.82797701,2.157913629
389840,1388,322593.5109,135845.9941,Buildings,322590.94,135846.56,2.570884332,-0.565920917,2.632434754
390311,1261,322083.1597,129733.9854,Buildings,322080.69,129734.3,2.469683796,-0.314629619,2.489644523
390512,1251,321919.2952,129751.8179,Buildings,321916.57,129752.32,2.72522674,-0.502066474,2.77108851
390741,1292,322093.4647,129797.9876,Buildings,322094.59,129798.107,-1.125330466,-0.119367683,1.131643628
390940,328,324581.0342,131534.0722,Buildings,324579.122,131533.676,1.912151547,0.396204368,1.952767636
390949,369,324613.1088,131472.166,Buildings,324611.066,131470.218,2.042807802,1.947992293,2.822718139
391016,265,324028.0465,131398.6868,Buildings,324024.81,131398.25,3.236471306,0.436757156,3.26580822
391061,287,324173.6781,131961.9125,Buildings,324170.97,131961.6,2.70808937,0.312544251,2.726065287
391316,247,324151.8582,132142.8918,Buildings,324148.82,132142.75,3.038157443,0.141772407,3.041463474
392956,252,324866.4756,134562.4209,Buildings,324863.81,134561.27,2.665632948,1.150908229,2.903478735
393081,292,324662.5699,134334.2221,Buildings,324660.206,134333.074,2.363857434,1.148096964,2.627917162
393085,292,324662.5699,134334.2221,Buildings,324660.206,134333.074,2.363857434,1.148096964,2.627917162
393274,333,324594.6575,134364.3773,Buildings,324592.6,134363.86,2.057490174,0.517304516,2.121525342
394217,297,323778.3725,137843.338,Buildings,323778.8,137844.32,-0.427457351,-0.982045564,1.071043079
394321,338,323854.431,137745.7587,Buildings,323851.56,137744.74,2.870979299,1.018706952,3.046356182
395301,293,323352.2605,137124.1359,Buildings,323349.638,137123.189,2.622467562,0.946897245,2.788180501
402325,164,322765.3362,145390.717,Buildings,322762.818,145389.194,2.518187889,1.523016093,2.942931916
402338,149,322952.3354,145209.8382,Buildings,322951.67,145207.18,0.665425963,2.658152321,2.740176176
402412,174,322953.377,143476.6199,Buildings,322950.33,143476.13,3.046962541,0.489882974,3.08609236
402485,190,323480.8898,141847.3365,Buildings,323477.41,141846.16,3.479834181,1.176499399,3.673335917
402627,233,322894.3752,141512.0342,Buildings,322892.55,141511.1,1.825157318,0.934168702,2.050334217
402655,233,322894.3752,141512.0342,Buildings,322892.55,141511.1,1.825157318,0.934168702,2.050334217
402800,1390,321513.5979,134879.2565,Buildings,321516.09,134880.95,-2.492115806,-1.693536574,3.013089331
402803,1390,321513.5979,134879.2565,Buildings,321516.09,134880.95,-2.492115806,-1.693536574,3.013089331
402807,1390,321513.5979,134879.2565,Buildings,321516.09,134880.95,-2.492115806,-1.693536574,3.013089331
402814,1346,322087.4357,135889.4676,Buildings,322085.12,135889.18,2.315656616,0.287571256,2.333444405
402815,1327,322072.4103,135879.656,Buildings,322070.16,135878.99,2.250256032,0.66604255,2.346756248
403248,1362,322621.4413,136779.4839,Buildings,322618.74,136778.71,2.70133369,0.773856728,2.809992516
403763,1342,322501.4081,136701.5584,Buildings,322497.99,136699.3,3.418138187,2.258413331,4.096840177
404392,453,321589.3347,125643.3885,Buildings,321587.35,125642.8,1.984708885,0.588547781,2.070134742
405576,1287,322185.5651,130020.3123,Buildings,322183.66,130018,1.905062186,2.312266547,2.99597038
407454,445,322341.0153,126211.1595,Buildings,322338.68,126210.36,2.335305508,0.799471619,2.468361133
407462,445,322341.0153,126211.1595,Buildings,322338.68,126210.36,2.335305508,0.799471619,2.468361133
407774,434,321718.3964,125867.9388,Buildings,321716.29,125866.953,2.106387097,0.985807824,2.325657685
408421,396,322021.4517,125852.1088,Buildings,322019.2,125851.5,2.251673187,0.608844445,2.332535894
408590,1369,321498.7566,134877.5504,Buildings,321498.66,134876.55,0.096622006,1.000406614,1.005061792
408742,175,321632.0071,140646.0748,Buildings,321629.377,140645.615,2.63007144,0.459835585,2.669967143
409094,326,323438.2923,125863.1478,Buildings,323438.45,125862.65,-0.157681145,0.497783781,0.522160929
412300,271,323004.407,136979.6319,Buildings,323002.06,136978.25,2.346993327,1.381903425,2.723606938
412466,334,323298.9167,136943.4162,Buildings,323297.65,136940.97,1.26672447,2.446158378,2.754683592
412561,1376,322637.7451,136192.3889,Buildings,322636.03,136191.79,1.715114508,0.598925144,1.816680793
412601,1325,322617.0253,136130.0541,Buildings,322613.49,136130.25,3.535299935,-0.195864623,3.540721478
412622,1355,322613.1983,135899.1299,Buildings,322610.557,135897.923,2.641250217,1.206945954,2.90394925
412649,1344,322561.4906,136149.6024,Buildings,322560.269,136149.849,1.221628433,-0.246599146,1.2462693
412730,1367,322188.1528,135799.4599,Buildings,322187.59,135799.34,0.562814367,0.119944849,0.575453542
412735,1367,322188.1528,135799.4599,Buildings,322187.59,135799.34,0.562814367,0.119944849,0.575453542
412768,1365,322372.6169,136424.6389,Buildings,322371.176,136423.973,1.440926145,0.66593678,1.587368877
412775,1365,322372.6169,136424.6389,Buildings,322371.176,136423.973,1.440926145,0.66593678,1.587368877
413105,1353,322257.9425,136602.5076,Buildings,322257.669,136603.342,0.27348376,-0.834351625,0.878029613
413293,1334,322102.0683,136685.3579,Buildings,322100.52,136683.74,1.548268066,1.617913497,2.23937002
414297,148,321954.4499,140878.6919,Buildings,321951.98,140877.32,2.469930524,1.371893504,2.825358133
416366,371,323223.0475,138940.4799,Buildings,323220.63,138939.59,2.417458822,0.889872679,2.576039701
416564,384,323597.6333,138539.0749,Buildings,323596.1,138538.45,1.533298852,0.624914553,1.655754682
416570,280,323659.1593,138526.9557,Buildings,323656.97,138526.89,2.189299545,0.065662414,2.190284012
417232,379,323940.8214,137602.7371,Buildings,323938.532,137601.861,2.289418477,0.876131875,2.451335151
417239,267,323380.4791,139039.2155,Buildings,323377.94,139038.452,2.539082839,0.763466787,2.651381375
417249,210,323483.0033,142060.8793,Buildings,323480.62,142061.22,2.383266325,-0.340677761,2.407492412
417304,536,322276.0163,142764.9924,Buildings,322273.618,142763.702,2.398303733,1.290358473,2.723396002
417330,171,323192.787,142688.9065,Buildings,323190.433,142689.135,2.35401509,-0.228525936,2.365081637
417413,517,321964.2594,142846.1343,Buildings,321961.592,142845.757,2.667368721,0.377278847,2.693918192
417466,607,321898.4327,142838.7351,Buildings,321895.666,142837.664,2.766654654,1.07112681,2.966764334
417468,564,321880.4326,142834.4955,Buildings,321877.524,142833.151,2.908645976,1.344482711,3.204349415
417552,541,321914.0172,142817.1394,Buildings,321911.436,142816.235,2.581160338,0.904379396,2.735012026
417558,498,321912.7433,142834.8853,Buildings,321910.239,142833.803,2.504279846,1.082280812,2.728140264
417560,541,321914.0172,142817.1394,Buildings,321911.436,142816.235,2.581160338,0.904379396,2.735012026
